call_type,timepoint,animal_id,colony,umap_1,umap_2
sc,57,281,boffin,1.6290976,3.5639296
sc,57,281,boffin,0.305427,4.488506
sc,57,281,boffin,1.386081,4.5711384
sc,57,281,boffin,1.4372144,4.4282146
sc,57,281,boffin,2.2531724,4.9790654
sc,57,281,boffin,2.6307378,4.8047457
sc,57,281,boffin,-0.1450116,4.803869
sc,57,281,boffin,2.1456184,3.4153368
sc,57,281,boffin,0.12764011,4.3088207
sc,57,281,boffin,0.040210247,4.6453094
sc,57,281,boffin,0.11949343,4.297613
sc,57,281,boffin,-1.388567,3.9940546
sc,57,281,boffin,0.8515219,3.549075
sc,57,281,boffin,2.3285666,3.42775
sc,57,282,boffin,2.1604202,6.562878
sc,57,282,boffin,0.47142002,7.671832
sc,57,282,boffin,-0.0373422,6.4514976
sc,57,282,boffin,0.99944204,8.415404
sc,57,282,boffin,2.2727242,7.381968
sc,57,282,boffin,1.679725,8.425364
sc,57,282,boffin,0.6380404,8.217166
sc,57,282,boffin,1.2670933,8.463723
sc,57,282,boffin,1.6637899,7.043936
sc,57,282,boffin,0.5326381,7.6340675
sc,57,282,boffin,0.58830327,8.091532
sc,57,282,boffin,2.028758,7.1555686
sc,57,282,boffin,2.0000694,7.4226604
sc,57,282,boffin,1.4557866,8.183903
sc,57,282,boffin,1.1651312,8.073172
sc,57,282,boffin,2.447445,7.6315737
sc,57,282,boffin,-1.9371685,5.7972264
sc,57,282,boffin,-1.8014704,5.921077
sc,57,282,boffin,0.28978252,7.8922954
sc,57,282,boffin,0.891621,8.25905
sc,57,282,boffin,1.0318993,8.442925
sc,57,282,boffin,0.97449195,8.369069
sc,57,282,boffin,-1.7734145,5.4402966
sc,57,282,boffin,-1.6727748,5.7982383
sc,57,282,boffin,1.3221247,7.941981
sc,57,282,boffin,5.129773,7.727825
sc,57,282,boffin,2.272412,7.313797
sc,57,282,boffin,2.3045874,7.4755597
sc,57,282,boffin,1.1651924,8.297691
sc,57,282,boffin,1.7840093,8.475266
sc,57,282,boffin,1.4961504,7.0223556
sc,57,282,boffin,-0.7270888,6.4189196
sc,57,282,boffin,-0.13645373,7.5456805
sc,57,282,boffin,0.737395,8.15702
sc,57,282,boffin,-1.6091919,6.295263
sc,57,282,boffin,0.7489647,8.405199
sc,57,282,boffin,0.071509995,7.793563
sc,57,282,boffin,2.443556,7.252981
sc,57,282,boffin,0.034062393,7.8360424
sc,57,282,boffin,-0.25969985,6.8978434
sc,57,282,boffin,-1.5339087,6.3190165
sc,57,282,boffin,1.7739458,8.047974
sc,57,282,boffin,-1.3367058,6.4033856
sc,57,282,boffin,1.0770366,8.152337
sc,57,282,boffin,-0.34122467,7.394421
sc,57,282,boffin,-1.4341311,5.8166428
sc,57,282,boffin,0.25737327,6.522951
sc,57,282,boffin,-1.978852,5.743345
sc,57,282,boffin,-1.8048645,5.8186316
sc,57,282,boffin,-1.7788051,5.98556
sc,57,282,boffin,2.0365603,8.301668
sc,57,282,boffin,-1.7884223,5.727412
sc,57,282,boffin,2.3838112,6.315438
sc,57,282,boffin,-1.7068275,6.3437
sc,57,282,boffin,-1.8323431,6.185375
sc,57,282,boffin,-1.7047722,6.277096
sc,57,282,boffin,-1.5428828,6.3143487
sc,57,282,boffin,0.5486225,6.3946204
sc,57,282,boffin,1.9290384,6.267514
sc,57,282,boffin,2.225841,7.4139643
sc,57,282,boffin,0.8971337,8.419204
sc,57,282,boffin,1.8315346,7.7458844
sc,57,282,boffin,-1.9493861,5.506679
sc,57,282,boffin,-0.23611361,7.517348
sc,57,282,boffin,1.6778901,8.188868
sc,57,282,boffin,-2.0241003,5.9540544
sc,57,282,boffin,0.8388431,8.336263
sc,57,282,boffin,9.981242,6.927798
sc,57,282,boffin,2.2616572,7.533685
sc,57,282,boffin,-0.8260495,6.7603054
sc,57,282,boffin,1.3964009,8.147485
sc,57,282,boffin,-0.7895648,6.959801
sc,57,282,boffin,-1.5185322,6.406451
sc,57,282,boffin,0.029338185,7.541584
sc,57,282,boffin,1.6417557,7.435127
sc,57,282,boffin,-2.02514,5.583479
sc,57,282,boffin,-1.1354586,6.3343472
sc,57,282,boffin,-2.0453954,5.702799
sc,57,282,boffin,1.7727737,7.371666
sc,57,282,boffin,0.50132394,7.80343
sc,57,282,boffin,0.31923214,7.704319
sc,57,282,boffin,5.0898633,9.727494
sc,57,282,boffin,1.0474738,6.672108
sc,57,282,boffin,-1.9405317,6.0624223
sc,57,282,boffin,-1.8948027,6.153319
sc,57,282,boffin,0.9435404,6.762515
sc,57,282,boffin,-1.9043336,6.143168
sc,57,282,boffin,-1.8127618,6.211242
sc,57,282,boffin,2.6515877,7.1805825
sc,57,282,boffin,2.0381196,7.9780045
sc,57,282,boffin,-1.8691661,6.047154
sc,57,282,boffin,1.8322909,8.221231
sc,57,282,boffin,-0.74759877,6.599668
sc,57,282,boffin,1.6473638,7.9110465
sc,57,282,boffin,1.4310946,7.602928
sc,57,282,boffin,-1.7177302,6.040544
sc,57,282,boffin,-0.4605556,6.972706
sc,57,282,boffin,1.9462141,7.3071446
sc,57,282,boffin,1.4552255,8.341767
sc,57,282,boffin,1.2131033,8.318594
sc,57,282,boffin,1.7197146,7.248465
sc,57,282,boffin,1.9331179,7.4449253
sc,57,282,boffin,-1.2366519,6.325758
sc,57,282,boffin,2.3696659,5.6829643
sc,57,282,boffin,-1.821301,6.2142506
sc,57,282,boffin,0.12139492,7.2655134
sc,57,282,boffin,-1.9153278,5.986624
sc,57,282,boffin,-1.7701106,6.239409
sc,57,282,boffin,-1.6421052,5.881681
sc,57,282,boffin,1.6923943,7.6379147
sc,57,282,boffin,1.383189,7.453282
sc,57,282,boffin,0.6636861,8.165972
sc,57,282,boffin,1.1398019,8.433239
sc,57,282,boffin,2.5859377,7.352046
sc,57,282,boffin,1.9256711,7.3265324
sc,57,282,boffin,0.6150452,8.119011
sc,57,282,boffin,0.9464912,8.390063
sc,57,282,boffin,-1.7944024,6.2235184
sc,57,282,boffin,-1.9695398,5.774126
sc,57,282,boffin,-1.926932,5.290484
sc,57,282,boffin,-1.8360559,6.2419934
sc,57,282,boffin,-2.1792824,5.49835
sc,57,282,boffin,10.19313,6.963854
sc,57,282,boffin,1.3620403,8.266727
sc,57,282,boffin,1.8628267,8.018752
ph,57,282,boffin,5.729846,9.379452
sc,57,282,boffin,1.3055993,8.730544
sc,57,282,boffin,1.2604724,8.262567
sc,57,282,boffin,1.1352834,8.496108
sc,57,282,boffin,0.95813096,8.483367
sc,57,282,boffin,-1.9141594,5.8722095
sc,57,282,boffin,2.5027654,7.0632143
sc,57,282,boffin,-1.9964544,5.86807
sc,57,282,boffin,-1.5672739,6.1877437
sc,57,282,boffin,-0.58807325,5.8366947
sc,57,282,boffin,-2.3466759,5.172878
sc,57,282,boffin,-1.6996597,5.982562
sc,57,282,boffin,1.2662443,8.704601
sc,57,282,boffin,1.6447563,8.612944
sc,57,282,boffin,0.8981336,8.54033
sc,57,282,boffin,-0.23995708,6.5631185
sc,57,282,boffin,0.88326985,6.877129
sc,57,282,boffin,1.2679226,6.7802105
sc,57,282,boffin,1.0027022,7.8530035
sc,57,282,boffin,1.1108621,7.426409
sc,57,282,boffin,2.222056,7.0170774
sc,57,282,boffin,2.099197,7.309532
sc,57,282,boffin,-1.6063297,6.0138736
sc,57,282,boffin,3.548928,7.7167063
sc,57,282,boffin,-1.9518327,5.9766164
sc,57,282,boffin,1.8734473,7.220752
sc,57,282,boffin,1.9340659,7.500304
sc,57,282,boffin,1.1089469,8.295587
sc,57,282,boffin,-0.6071923,7.009748
sc,57,282,boffin,-1.6277701,6.3635235
sc,57,282,boffin,-1.7921883,6.043876
sc,57,282,boffin,-1.8616599,5.8704658
sc,57,282,boffin,0.75444907,8.163182
sc,57,282,boffin,1.0676296,6.626393
sc,57,282,boffin,-1.5606216,6.281093
sc,57,282,boffin,1.332196,8.13726
sc,57,282,boffin,-0.72978395,6.9200864
sc,57,282,boffin,-1.8146149,6.1043825
sc,57,282,boffin,-1.865251,5.9826207
sc,57,282,boffin,0.9463878,8.606641
sc,57,282,boffin,0.8880147,6.900002
sc,57,282,boffin,1.504343,8.037568
sc,57,282,boffin,1.1241925,8.051221
sc,57,282,boffin,1.0722373,7.8472233
sc,57,282,boffin,1.0982478,7.8714247
sc,57,282,boffin,1.1730168,8.251452
sc,57,282,boffin,1.8276913,8.204744
sc,57,282,boffin,1.9453242,7.305387
sc,57,282,boffin,-1.6944767,6.0200047
sc,57,282,boffin,2.810946,6.6092744
sc,57,282,boffin,1.4531884,7.895545
sc,57,282,boffin,-1.9551568,5.9546585
sc,57,282,boffin,-1.8074688,6.2817936
sc,57,282,boffin,-0.3479643,7.2219324
sc,57,282,boffin,-0.5039644,6.6956706
sc,57,282,boffin,-1.901034,6.1511307
sc,57,282,boffin,-1.6685766,6.108322
sc,57,282,boffin,-1.629038,5.9324102
sc,57,282,boffin,1.4431003,8.339652
sc,57,282,boffin,2.6383514,7.254702
sc,57,282,boffin,-1.776324,6.239468
sc,57,282,boffin,0.99176025,7.15559
sc,57,282,boffin,2.3558128,7.926432
sc,57,282,boffin,2.2734172,7.3699756
sc,57,282,boffin,0.52315474,6.212174
sc,57,282,boffin,1.275689,8.187657
sc,57,282,boffin,2.3392587,6.4196644
sc,57,282,boffin,0.8326092,7.762696
sc,57,282,boffin,1.0163548,8.501703
sc,57,282,boffin,-0.3635687,6.752126
sc,57,282,boffin,-1.3712462,6.411516
sc,57,282,boffin,1.4870855,7.775963
sc,57,282,boffin,-1.672724,6.0528793
sc,57,282,boffin,-0.237514,7.5604877
sc,57,282,boffin,0.77182937,7.8907557
sc,57,282,boffin,1.5153602,8.239637
sc,57,282,boffin,-1.3036643,6.2274833
sc,57,282,boffin,2.3633287,6.8617587
sc,57,282,boffin,-0.3189493,6.5528445
sc,57,282,boffin,1.687547,8.1700325
sc,57,282,boffin,-0.8469839,6.342451
sc,57,282,boffin,-1.8208771,6.297669
sc,57,282,boffin,3.5516105,7.7390103
sc,57,282,boffin,-1.9146699,5.5893197
sc,57,282,boffin,2.0877688,7.371319
sc,57,282,boffin,0.8942963,8.558756
sc,57,282,boffin,1.7004515,5.833473
sc,57,282,boffin,2.3485289,7.4824567
sc,57,282,boffin,1.1136321,8.296624
sc,57,282,boffin,1.7176,7.649639
sc,57,282,boffin,1.6423227,6.0903535
sc,57,282,boffin,0.9189426,8.329861
sc,57,282,boffin,1.2279724,8.590433
sc,57,282,boffin,0.7565483,7.61176
sc,57,283,boffin,2.773907,7.2328415
sc,57,283,boffin,-1.2326783,5.73118
sc,57,283,boffin,1.508788,6.7592096
sc,57,283,boffin,-1.9042523,4.820051
sc,57,283,boffin,-0.6619212,5.1171956
sc,57,283,boffin,-0.81110877,6.2582836
sc,57,283,boffin,-1.6376282,4.976592
sc,57,283,boffin,-1.3779131,5.459717
sc,57,283,boffin,2.150908,5.2103114
sc,57,283,boffin,-1.2620847,5.5845304
sc,57,283,boffin,-0.77274704,6.2931495
sc,57,283,boffin,-1.8862281,4.395392
sc,57,283,boffin,-1.1992832,5.703688
sc,57,283,boffin,-0.22863983,6.679692
sc,57,283,boffin,1.5931495,7.5278764
sc,57,283,boffin,0.022889318,6.935439
sc,57,283,boffin,-1.5646741,5.616234
sc,57,283,boffin,1.5681003,6.520161
sc,57,283,boffin,-0.23790342,6.468446
sc,57,283,boffin,-1.7720096,5.528741
sc,57,283,boffin,-2.01685,4.848604
sc,57,283,boffin,-1.158069,6.003414
sc,57,283,boffin,-1.74389,5.6290345
sc,57,283,boffin,-0.44483218,4.653136
sc,57,283,boffin,2.7350729,6.647045
sc,57,283,boffin,0.5535201,7.8283753
sc,57,283,boffin,0.17866349,6.700692
sc,57,283,boffin,-0.83540624,6.1227207
sc,57,283,boffin,-1.0949675,5.6589456
sc,57,283,boffin,-1.4032099,5.5982766
sc,57,283,boffin,0.24001572,6.637464
sc,57,283,boffin,2.7910688,7.1327524
sc,57,283,boffin,-1.7950381,4.8032455
sc,57,283,boffin,1.5163718,5.9001846
sc,57,283,boffin,-0.97178125,5.9412317
sc,57,283,boffin,-1.402063,4.415548
sc,57,283,boffin,1.4885459,5.8783174
sc,57,283,boffin,-1.8461754,4.1651225
sc,57,283,boffin,-0.92813647,5.440549
sc,57,283,boffin,-0.83716464,5.8668776
sc,57,283,boffin,0.9399582,6.9884844
sc,57,283,boffin,1.5490748,6.862619
sc,57,283,boffin,2.7701705,7.360654
sc,57,283,boffin,0.90556306,7.025804
sc,57,283,boffin,0.54285204,7.8688493
sc,57,283,boffin,-1.8826573,4.725894
sc,57,283,boffin,-1.3954303,4.6760325
sc,57,283,boffin,0.95826733,6.0430675
sc,57,283,boffin,0.8475214,7.114558
sc,57,283,boffin,-1.2595268,5.669744
sc,57,283,boffin,-0.8853835,5.9656725
sc,57,283,boffin,0.12858434,6.6312456
sc,57,283,boffin,0.7906359,6.9553733
sc,57,283,boffin,0.38536286,6.5610995
sc,57,283,boffin,-1.7730954,4.9099703
sc,57,283,boffin,0.8295008,5.2516484
sc,57,283,boffin,0.28767103,7.2825108
sc,57,283,boffin,0.5390386,7.2273884
sc,57,283,boffin,-0.021480395,6.8861866
sc,57,283,boffin,1.863916,6.692929
sc,57,283,boffin,1.4592409,6.6668696
sc,57,283,boffin,2.850571,6.3358064
sc,57,283,boffin,-0.7461953,6.1639824
sc,57,283,boffin,2.143104,6.9806886
sc,57,283,boffin,0.7914547,7.1868963
sc,57,283,boffin,1.0403236,6.5863585
sc,57,283,boffin,0.23682258,6.979723
sc,57,283,boffin,0.85408115,6.8405256
sc,57,283,boffin,-0.744904,5.296763
sc,57,283,boffin,1.2012098,6.7455516
sc,57,283,boffin,0.63549197,6.404155
sc,57,283,boffin,-0.06866224,6.7929745
sc,57,283,boffin,-0.81303734,6.3108764
sc,57,283,boffin,-0.3754303,6.9033947
sc,57,283,boffin,-1.4657588,6.0124426
sc,57,283,boffin,-1.1201682,5.6247883
sc,57,283,boffin,-0.35691395,6.593776
sc,57,283,boffin,0.038722064,6.730719
sc,57,283,boffin,0.35368615,6.8538995
sc,57,283,boffin,0.06296803,7.029953
sc,57,283,boffin,2.5844228,6.6879935
sc,57,283,boffin,1.4772464,6.670137
sc,57,283,boffin,1.367917,6.7702823
sc,57,283,boffin,1.6178144,7.4303737
sc,57,283,boffin,1.1708745,7.02094
sc,57,283,boffin,0.663564,6.5464
sc,57,283,boffin,-1.4581015,6.36146
sc,57,283,boffin,-0.8899635,5.954659
sc,57,283,boffin,-0.62562954,6.6099105
sc,57,283,boffin,-0.49985653,6.440984
sc,57,283,boffin,1.4336628,6.7635183
sc,57,283,boffin,0.95367354,6.913978
sc,57,283,boffin,-0.90383816,6.428653
sc,57,283,boffin,2.5605633,6.9838867
sc,57,283,boffin,-1.1630079,5.8375063
sc,57,283,boffin,0.56938875,7.0705376
sc,57,283,boffin,1.6024177,6.043428
sc,57,283,boffin,2.6100845,6.1604385
sc,57,283,boffin,0.5415802,6.7059174
sc,57,283,boffin,-0.6062166,6.111462
sc,57,283,boffin,0.8464819,7.3794107
sc,57,283,boffin,0.53094596,7.592675
sc,57,283,boffin,0.80423117,6.9508033
sc,57,283,boffin,-0.74873817,6.2945623
sc,57,283,boffin,0.15826274,6.51395
sc,57,283,boffin,-0.04391729,6.7593985
sc,57,283,boffin,2.05511,5.3648176
sc,57,283,boffin,-0.108359136,6.747546
sc,57,283,boffin,2.7166681,7.4935513
sc,57,283,boffin,0.66082054,7.399892
sc,57,283,boffin,0.5189683,7.5520186
sc,57,283,boffin,0.67486644,7.756153
sc,57,283,boffin,2.713562,7.2455025
sc,57,283,boffin,2.7797668,7.0625033
sc,57,283,boffin,0.7021582,7.401032
sc,57,283,boffin,-0.6878572,5.9686213
sc,57,283,boffin,-0.0968887,6.280794
sc,57,283,boffin,1.3023878,7.152304
sc,57,283,boffin,0.9640483,6.929802
sc,57,283,boffin,2.0080533,6.808603
sc,57,283,boffin,-0.888575,5.7584934
sc,57,283,boffin,-1.578311,5.1880393
sc,57,283,boffin,-1.2653089,5.417399
sc,57,283,boffin,0.6252932,6.691147
sc,57,283,boffin,-1.9170405,5.029831
sc,57,283,boffin,-1.0479432,5.892574
ph,57,283,boffin,-2.8472838,4.6197476
sc,57,283,boffin,1.2804309,7.1161957
sc,57,283,boffin,-1.7864721,5.750558
sc,57,283,boffin,-1.0057029,5.440044
sc,57,283,boffin,-1.4268423,4.8997025
ph,57,283,boffin,12.287834,5.833916
sc,57,283,boffin,-2.0139294,4.8478594
sc,57,283,boffin,1.5578535,6.1099606
sc,57,283,boffin,-1.4925289,5.349806
sc,57,283,boffin,-1.5134768,4.9336047
sc,57,283,boffin,1.9811425,5.027488
sc,57,283,boffin,-1.7426822,5.308327
sc,57,283,boffin,2.011584,6.1761646
sc,57,283,boffin,-1.9951949,4.9042478
sc,57,283,boffin,-1.615149,4.939237
sc,57,283,boffin,-1.6745195,4.974678
sc,57,283,boffin,-0.6001552,5.3602595
sc,57,283,boffin,2.0216992,7.1414366
sc,57,283,boffin,-1.2666667,4.6298037
sc,57,283,boffin,-1.9222246,5.3824883
sc,57,283,boffin,-1.8181487,4.771022
sc,57,283,boffin,0.49310824,6.617195
sc,57,283,boffin,-1.9367332,4.881152
sc,57,283,boffin,-0.610091,6.336405
sc,57,283,boffin,-0.8663699,5.7945056
sc,57,283,boffin,-1.5528125,5.087568
sc,57,283,boffin,1.9438126,5.710023
sc,57,283,boffin,0.9099207,7.460631
sc,57,283,boffin,-0.7657788,6.676849
sc,57,283,boffin,-0.5800871,6.0526457
sc,57,283,boffin,-0.23446132,7.1397057
sc,57,283,boffin,-1.6029532,5.072633
sq,57,283,boffin,12.200095,6.1896524
sc,57,283,boffin,-1.8696293,5.061206
sc,57,283,boffin,-1.7532635,5.8181043
sc,57,283,boffin,-1.7605255,5.6418624
sc,57,283,boffin,-0.063964285,6.9304223
sc,57,283,boffin,2.9200227,7.48576
sc,57,283,boffin,0.5578559,7.0910997
sc,57,283,boffin,-0.79154587,6.2516713
sc,57,283,boffin,0.5586529,7.559628
sc,57,283,boffin,2.185667,4.0414658
sc,57,283,boffin,0.9393473,7.074147
sc,57,283,boffin,-0.3423312,5.9670777
sc,57,283,boffin,-0.1821143,6.6177897
sc,57,283,boffin,2.0194213,7.2234435
sc,57,284,boffin,1.2417188,6.6705
sc,57,284,boffin,-1.0618078,6.316021
sc,57,284,boffin,-1.3840238,6.3669844
sc,57,284,boffin,1.9873474,7.8695455
sc,57,284,boffin,0.3075723,6.9686003
sc,57,284,boffin,-0.9978655,5.912422
sc,57,284,boffin,0.06616452,6.459816
sc,57,284,boffin,2.2184508,6.868936
sc,57,284,boffin,0.061295766,6.959061
sc,57,284,boffin,2.5365663,7.0587034
sc,57,284,boffin,0.08007773,6.570068
sc,57,284,boffin,-0.97539043,5.666047
sc,57,284,boffin,1.3088565,5.8734694
sc,57,284,boffin,1.8362198,7.089811
sc,57,284,boffin,0.8471643,6.234698
sc,57,284,boffin,0.22525905,4.3854713
sc,57,284,boffin,1.736044,6.6960773
sc,57,284,boffin,-0.29760242,6.2167444
sc,57,284,boffin,-1.1511412,4.7801843
sc,57,284,boffin,2.1286788,6.461837
sc,57,284,boffin,0.30589968,6.475012
sc,57,284,boffin,-0.50826013,5.8653054
sc,57,284,boffin,0.3478661,6.4350185
sc,57,284,boffin,2.2733626,6.14983
sc,57,284,boffin,2.0207553,5.5119696
sc,57,284,boffin,0.548849,6.3672447
sc,57,284,boffin,1.9199635,7.201879
sc,57,284,boffin,1.0116711,5.9657974
sc,57,284,boffin,1.4407055,6.125248
sc,57,284,boffin,-1.15426,5.5735807
sc,57,284,boffin,2.2268379,5.4033866
sc,57,284,boffin,-1.0504549,6.1126633
sc,57,284,boffin,0.20789848,6.7251945
sc,57,284,boffin,2.2042947,6.81502
sc,57,284,boffin,0.71928596,6.735902
sc,57,284,boffin,0.16558743,6.6332793
sc,57,284,boffin,-1.3637831,5.804509
sc,57,284,boffin,1.986468,5.6548758
sc,57,284,boffin,-0.055618405,6.17208
sc,57,284,boffin,0.7408775,6.642177
sc,57,284,boffin,0.026686644,6.5530767
sc,57,284,boffin,0.7638619,6.2493577
sc,57,284,boffin,2.2847016,6.3128448
sc,57,284,boffin,0.31985715,6.6322246
sc,57,284,boffin,0.15685485,6.523891
sc,57,284,boffin,1.5711299,5.6519003
sc,57,284,boffin,0.8031667,6.49291
sc,57,284,boffin,0.24441183,6.663658
sc,57,284,boffin,-0.18992047,6.1054296
sc,57,284,boffin,0.7845647,6.37671
sc,57,284,boffin,0.10521308,6.517723
sc,57,284,boffin,0.31182587,6.848192
sc,57,284,boffin,1.9214836,7.0016723
sc,57,284,boffin,0.052831206,6.4588847
sc,57,284,boffin,-0.12335343,6.1920257
sc,57,284,boffin,0.053586908,6.619301
sc,57,284,boffin,1.8351603,7.1981506
sc,57,284,boffin,0.65609384,6.5157638
sc,57,284,boffin,1.4800678,6.157363
sc,57,284,boffin,0.26596916,6.562372
sc,57,284,boffin,0.9904031,6.031015
sc,57,284,boffin,2.8226228,6.591937
sc,57,284,boffin,-0.31373045,6.392186
sc,57,284,boffin,0.5843985,6.5359488
sc,57,284,boffin,0.08255212,6.453456
sc,57,284,boffin,2.0571787,6.4056587
sc,57,284,boffin,-0.019065809,6.318193
sc,57,284,boffin,1.9442372,6.6564927
sc,57,284,boffin,0.49991032,5.753642
sc,57,284,boffin,0.7499637,6.5021763
sc,57,284,boffin,0.25110313,6.6597624
sc,57,284,boffin,0.14008439,6.1428657
sc,57,284,boffin,0.07710004,6.580269
sc,57,284,boffin,1.967949,6.2286754
sc,57,284,boffin,0.06674001,6.243621
sc,57,284,boffin,-0.5768527,6.3911996
sc,57,284,boffin,0.16401276,5.737634
sc,57,284,boffin,-0.44501644,5.250644
sc,57,284,boffin,0.6086623,7.070725
sc,57,284,boffin,0.7859339,6.530175
sc,57,284,boffin,0.30821496,6.0451336
sc,57,284,boffin,0.69109565,6.449429
sc,57,284,boffin,-0.5977386,6.5570874
sc,57,284,boffin,0.058824662,6.0563297
sc,57,284,boffin,0.05549259,6.453678
sc,57,284,boffin,1.0661759,7.094807
sc,57,284,boffin,-0.70935243,6.216975
sc,57,284,boffin,0.9166877,6.205821
sc,57,284,boffin,-0.37140217,6.0550776
sc,57,284,boffin,1.5173322,6.0887513
sc,57,284,boffin,0.22697484,6.858628
sc,57,284,boffin,2.4185612,6.9512014
sc,57,284,boffin,-0.3785545,6.4478736
sc,57,284,boffin,1.8650118,6.3579645
sc,57,284,boffin,-0.44185773,5.3058605
sc,57,284,boffin,-0.9172613,5.6808887
sc,57,284,boffin,-1.2451352,5.5523696
sc,57,284,boffin,0.21329781,6.79431
sc,57,284,boffin,-0.039070595,6.7048707
sc,57,284,boffin,-0.2278222,5.32649
sc,57,284,boffin,0.58815265,6.2649884
sc,57,284,boffin,-0.92764723,6.5772824
sc,57,284,boffin,0.58175874,7.092538
sc,57,284,boffin,3.4158576,7.524256
sc,57,284,boffin,0.3473089,6.476756
sc,57,284,boffin,0.13909042,6.3872304
sc,57,284,boffin,0.59189725,6.3856983
sc,57,284,boffin,0.14977653,6.2377567
sc,57,284,boffin,-0.103567034,6.351373
sc,57,284,boffin,0.1288992,6.5787377
sc,57,284,boffin,2.1766639,5.413715
sc,57,284,boffin,0.35188186,6.9787707
sc,57,284,boffin,0.3334536,6.913174
sc,57,284,boffin,0.35009012,6.974223
sc,57,284,boffin,-0.0030081503,6.49375
sc,57,284,boffin,0.30180088,6.7984467
sc,57,284,boffin,0.67362654,6.312699
sc,57,284,boffin,1.1745281,6.055712
sc,57,284,boffin,1.121698,6.3467994
sc,57,284,boffin,-0.28673247,6.174465
sc,57,284,boffin,0.11102492,6.417611
sc,57,284,boffin,0.43160853,6.3304877
sc,57,284,boffin,1.7748792,5.9832263
sc,57,284,boffin,0.09655576,6.4631357
sc,57,284,boffin,0.39625698,6.866838
sc,57,284,boffin,2.373801,7.031225
sc,57,284,boffin,2.1589024,6.7729397
sc,57,284,boffin,0.5630372,6.7751102
sc,57,284,boffin,-0.5536698,6.6458077
sc,57,284,boffin,1.6100206,5.6543565
sc,57,284,boffin,0.12219185,6.58557
sc,57,284,boffin,1.4810076,6.0591183
sc,57,284,boffin,2.321611,7.1187844
sc,57,284,boffin,-0.04182611,6.169387
sc,57,284,boffin,1.8972217,7.090651
sc,57,284,boffin,1.3761092,4.560118
sc,57,284,boffin,2.4304614,6.8905587
sc,57,284,boffin,2.3458722,7.0739326
sc,57,284,boffin,-1.6306497,5.1572165
sc,57,284,boffin,1.8528239,3.691368
sc,57,285,boffin,2.5342655,3.9826791
sc,57,285,boffin,1.8513393,4.3440976
sc,57,285,boffin,0.401191,2.7312145
sc,57,285,boffin,-0.21640164,2.2117574
sc,57,285,boffin,-0.6734288,2.5135846
sc,57,285,boffin,1.1542141,3.3020234
sc,57,285,boffin,0.85924006,3.3258145
sc,57,285,boffin,0.27719203,2.5884845
sc,57,285,boffin,2.012987,4.716042
sc,57,285,boffin,-0.745262,3.2242966
sc,57,285,boffin,2.3951256,3.7486897
sc,57,285,boffin,1.7696259,2.759411
sc,57,285,boffin,0.8088302,2.6489084
sc,57,285,boffin,0.5081399,3.0781353
sc,57,285,boffin,1.0220681,2.8504646
sc,57,285,boffin,-0.7509914,2.2091913
sc,57,285,boffin,-0.8090248,2.1774726
sc,57,285,boffin,0.57833594,2.968038
sc,57,285,boffin,-0.31381485,3.0166388
sc,57,285,boffin,0.45410454,2.7510443
sc,57,285,boffin,0.54337287,2.7007372
sc,57,285,boffin,1.1775452,2.8045597
sc,57,285,boffin,11.686214,2.617592
sc,57,285,boffin,0.08178795,2.4267125
sc,57,285,boffin,2.4264147,3.0500183
sc,57,285,boffin,0.19409859,3.0608404
sc,57,285,boffin,2.1516054,3.3098164
sc,57,285,boffin,2.1521785,4.007714
sc,57,285,boffin,0.4406146,3.176945
sc,57,285,boffin,1.2385392,3.4385033
sc,57,285,boffin,0.5472394,3.361944
sc,57,285,boffin,0.5543157,3.4619093
sc,57,285,boffin,0.66965497,3.5047572
sc,57,285,boffin,2.4219954,3.1520693
sc,57,285,boffin,0.29933837,2.8823702
sc,57,285,boffin,-0.9535472,1.7760812
sc,57,285,boffin,-0.24677971,2.7350843
sc,57,285,boffin,0.68766075,2.8107858
sc,57,285,boffin,0.25162405,2.7882009
sc,57,285,boffin,-1.0047076,2.6940925
sc,57,285,boffin,3.2048607,3.9048991
sc,57,285,boffin,1.8448972,2.6174495
sc,57,285,boffin,-0.023366202,3.0388455
sc,57,285,boffin,1.446835,3.6137092
sc,57,285,boffin,-0.39519668,2.7951834
sc,57,285,boffin,-1.5618311,1.749589
sc,57,285,boffin,-1.2481712,1.6230145
sc,57,285,boffin,-0.6854005,2.4750855
sc,57,285,boffin,1.1048516,2.2135596
co,57,285,boffin,4.291947,4.1048765
sc,57,285,boffin,-0.17605129,3.0202599
sc,57,285,boffin,0.8748171,2.9886143
sc,57,285,boffin,0.13813937,2.422108
sc,57,285,boffin,0.57809097,2.831407
sc,57,285,boffin,0.37988138,2.8979983
sc,57,285,boffin,0.052127272,2.989965
sc,57,285,boffin,-1.0979702,2.7991974
sc,57,285,boffin,-1.3184601,2.0552247
sc,57,285,boffin,-1.739378,1.8204833
sc,57,285,boffin,-1.847811,1.976505
